ngram;time_slot;df;idft;df_idft
sehat anak sekolah;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
makan investasi generasi;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
september komando distrik;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
bintara bina desa;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
ketat distribusi program;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
distribusi program makan;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
militer sidrap bintara;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
damping ketat distribusi;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 05:00;1;0.3610133455373305;0.3610133455373305
desa laksana damping;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
laksana damping ketat;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
komando distrik militer;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
sidrap bintara bina;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
bina desa laksana;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
distrik militer sidrap;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
mbg semangka setip;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
gin serah gua;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
drama gin serah;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
gua gak drama;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
kayak mbg semangka;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
negara pos keluar;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
kartu bca prioritas;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
bijak menteri gelontorin;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
pasar tarik cepat;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
gak drama drama;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
keluar kayak mbg;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
menteri gelontorin t;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
tarik cepat belanja;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
cepat belanja negara;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
serah gua nunggu;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
gua nunggu bijak;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
bca prioritas anak;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
semangka setip kartu;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
nunggu bijak menteri;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
drama drama gin;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
setip kartu bca;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
gelontorin t pasar;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
pos keluar kayak;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
t pasar tarik;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
belanja negara pos;2025-11-09 05:00;1;2.803360380906535;2.803360380906535
depan program b;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
laksana komsos muryanto;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
puntukrejo laksana komsos;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
plkb kec ngargoyoso;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
terima manfaat makan;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
serka hasanto babinsa;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
program b hamil;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 14:00;1;0.06252035698133393;0.06252035698133393
rencana depan program;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
manfaat makan gizi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
hasanto babinsa desa;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
muryanto kristin tugas;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
koordinasi rencana depan;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
komsos muryanto kristin;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ngargoyoso koordinasi rencana;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kec ngargoyoso koordinasi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
hamil susu balita;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
tugas plkb kec;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
balita terima manfaat;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
babinsa desa puntukrejo;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
desa puntukrejo laksana;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
b hamil susu;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kristin tugas plkb;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
susu balita terima;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
anak tuh jarang;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
sih keluar beli;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
keluar beli rokok;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
sisi mbg makan;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
program bagus sih;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
beli rokok beras;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
pikir pikir program;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
jarang perhati tumbuh;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
rokok beras kayak;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
jadwal sekolah padat;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
bagus sih keluar;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
gratis pikir pikir;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
siang gratis pikir;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
sama kerja pabrik;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
pikir program bagus;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
gizi anak tuh;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kayak gizi anak;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
perhati tumbuh jadwal;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mbg makan siang;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
sekolah padat sama;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
makan siang gratis;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
padat sama kerja;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
tuh jarang perhati;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
beras kayak gizi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
tumbuh jadwal sekolah;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
gadis aiptu indra;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
warung kopi gisman;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
batang gadis kab;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
patroli sambang antisipasi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ali akbar laksana;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
muara batang gadis;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
kec muara batang;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
akbar laksana patroli;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
samapta polsek muara;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
aiptu indra ali;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
gisman desa manuncang;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
indra ali akbar;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
kanit samapta polsek;2025-11-09 14:00;1;2.3978952727983707;2.3978952727983707
gadis kab madina;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
ganggu kamtibmas warung;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kopi gisman desa;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
batang gadis aiptu;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
desa manuncang kec;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
manuncang kec muara;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
sambang antisipasi ganggu;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
polsek muara batang;2025-11-09 14:00;1;2.1102132003465894;2.1102132003465894
kamtibmas warung kopi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
antisipasi ganggu kamtibmas;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
laksana patroli sambang;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
bunting mulu astagfirullah;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mas mbg mulu;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mulu kerja bunting;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kampung mentang gua;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mbg mulu kerja;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ni kucing kampung;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kucing kampung mentang;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
kerja bunting mulu;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
gua mas mbg;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mentang gua mas;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
nyenggol owi owo;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
tumbuh ekonomi ga;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ayo side by;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
tembus owo serap;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
katain pimpin inkompeten;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
daaaan menkeu udah;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ekonomi ga tembus;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
owi tumbuh ekonomi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
udah nyenggol owi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
ga tembus owo;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
suka nih gwe;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
owi owo owi;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
side by side;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
menkeu udah nyenggol;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
inkompeten suka nih;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
owo owi tumbuh;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
serap anggar mbg;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
mbg rendah wakakak;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
owo serap anggar;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
rendah wakakak ayo;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
wakakak ayo side;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
pimpin inkompeten suka;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
side katain pimpin;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
nih gwe nih;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
by side katain;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
anggar mbg rendah;2025-11-09 14:00;1;2.803360380906535;2.803360380906535
gratis cipta generasi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 04:00;3;0.3610133455373305;1.0830400366119914
gizi gratis cipta;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 04:00;3;0.06252035698133393;0.1875610709440018
cipta generasi sehat;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
gratis generasi bangsa;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
generasi bangsa cerdas;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
gizi gratis generasi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
dukung program makan;2025-11-09 04:00;1;1.8870696490323797;1.8870696490323797
nepo oligarki rugi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
kelola koruptor nepo;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
koruptor nepo oligarki;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
anggap rugi negara;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
danantara ga audit;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
anggar negara mbg;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
negara uu bumn;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
rugi danantara anggap;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
dpr efisiensi anggar;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
negara mbg t;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
t alir danantara;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
danantara anggap rugi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
ga audit bpk;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
rugi negara uu;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
bpk kpk minta;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
alir danantara kelola;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
kpk minta dpr;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
mbg t alir;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
audit bpk kpk;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
danantara kelola koruptor;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
minta dpr efisiensi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
oligarki rugi danantara;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
efisiensi anggar negara;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
kejar mimpi syukur;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
sehat gizi semangat;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
syukur banget program;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
anak anak indonesia;2025-11-09 04:00;1;1.7047480922384253;1.7047480922384253
mimpi syukur banget;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
gratis bikin anak;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
bikin anak anak;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
program hadir bangsa;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
indonesia makan sehat;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
banget program hadir;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
makan sehat gizi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
gizi gratis bikin;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
ajar kejar mimpi;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
semangat ajar kejar;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
gizi semangat ajar;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
anak indonesia makan;2025-11-09 04:00;1;2.803360380906535;2.803360380906535
makan gizi makan;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
wagub jih program;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
gizi makan racun;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 18:00;1;0.3610133455373305;0.3610133455373305
ketat awas mbg;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
jih program makan;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
mbg wagub jih;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
awas mbg wagub;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
menu j guys;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
gratis minggu menu;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
makan gizi gratis;2025-11-09 18:00;1;0.06252035698133393;0.06252035698133393
minggu menu j;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
gizi gratis minggu;2025-11-09 18:00;1;2.803360380906535;2.803360380906535
mbg ngotot lanjut;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
lbh khusus korban;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
khusus korban racun;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
mbg biaya jamin;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
korban racun program;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
jamin pulih sehat;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
umur hidup ganti;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
program mbg biaya;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
lanjut presiden lbh;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
racun program mbg;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
sehat umur hidup;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
hidup ganti rugi;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
presiden lbh khusus;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
ngotot lanjut presiden;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
pulih sehat umur;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
biaya jamin pulih;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
merah boven goel;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
gratis sd inpres;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
tanah merah boven;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
inpres tanah merah;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
program makan gizi;2025-11-09 22:00;1;0.3610133455373305;0.3610133455373305
makan gizi gratis;2025-11-09 22:00;1;0.06252035698133393;0.06252035698133393
gizi gratis sd;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
sd inpres tanah;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
mbg triliun lo;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
hemat anggar didik;2025-11-09 22:00;1;2.3978952727983707;2.3978952727983707
lo bilang hemat;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
triliun lo bilang;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
anggar mbg triliun;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
bilang hemat anggar;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
gak ye gob;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
potong gak ye;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
mbg potong gak;2025-11-09 22:00;1;2.803360380906535;2.803360380906535
launching dapur mbg;2025-11-09 19:00;1;2.803360380906535;2.803360380906535
polsek belitang iii;2025-11-09 19:00;1;2.803360380906535;2.803360380906535
belitang iii hadir;2025-11-09 19:00;1;2.803360380906535;2.803360380906535
