ngram;time_slot;df;df_prev;idft;boost;df_idft;is_entity;entity_type
sadar kampanye;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
hati udah;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
ck dg;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
kampanye bantai;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
influence ga;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
sppg regol;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
bandung baru;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
baru ahli;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
loker bandung;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
gizi dapur;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
ahli gizi;2025-11-09 10:00;3;0;4.526361;1.0;13.579082;False;
dapur mbg;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
mbg sppg;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
pinjam lahan;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lahan program;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
program nasional;2025-11-09 10:00;1;0;4.526361;1.5;6.789541;True;LOC
mukomuko pinjam;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
gizi dukung;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
pemkab mukomuko;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
dukung laksana;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
laksana program;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
gratis operasi;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
operasi satu;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
distribusi makan;2025-11-09 10:00;1;2;3.427748;1.0;3.427748;False;
kota tual;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
ganggu proses;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
tual nuhuyanan;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
tegas ganggu;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
proses ajar;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
gratis kota;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
nuhuyanan tegas;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
tasikmalaya sukaratu;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
gizi d;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
staf ahli;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
hallo kenal;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
s staf;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
tempat kab;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
lulus gizi;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
kenal cecil;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
kab tasikmalaya;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
cecil yayasan;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
yayasan buka;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
gizi program;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
gabung lulus;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
buka sempat;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
mbg tempat;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
d s;2025-11-09 10:00;2;0;4.526361;1.0;9.052721;False;
sempat gabung;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
sukaratu dm;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
cari lulus;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
roll out;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lahir bumi;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lahir lu;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
sekolah rakyat;2025-11-09 10:00;1;1;3.833213;1.0;3.833213;False;
air indonesia;2025-11-09 10:00;1;0;4.526361;1.5;6.789541;True;LOC
social justice;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
urban stunting;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
necessities bangun;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
regardless lu;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
juragannn mbg;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lu lahir;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
stunting lu;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
rakyat jaksel;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
out sekolah;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
mbg roll;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
sekolah bias;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
justice regardless;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
bias urban;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
kasih mbg;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
basic necessities;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
jaksel boneng;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
bumi air;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lu akses;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
boneng juragannn;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
bangun sekolah;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
indonesia lu;2025-11-09 10:00;1;0;4.526361;1.5;6.789541;True;LOC
lu kasih;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
akses basic;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
mbg anggar;2025-11-09 10:00;1;3;3.140066;1.0;3.140066;False;
anggar pesan;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
anggar mbg;2025-11-09 10:00;1;2;3.427748;1.0;3.427748;False;
kurang hapus;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
hapus anggar;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
siap lokasi;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
lokasi sppg;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
program mbg;2025-11-09 10:00;1;6;2.58045;1.0;2.58045;False;
mukomuko siap;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
sppg dukung;2025-11-09 10:00;1;0;4.526361;1.0;4.526361;False;
bangsa indonesia;2025-11-09 11:00;1;0;4.526361;1.5;6.789541;True;LOC
anak indonesia;2025-11-09 11:00;2;7;2.446919;1.5;7.340757;True;LOC
makan gizi;2025-11-09 11:00;3;168;-0.603538;1.0;-1.810615;False;
prestasi gemilang;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
anak anak;2025-11-09 11:00;2;4;2.916923;1.0;5.833845;False;
program makan;2025-11-09 11:00;3;35;0.942842;1.0;2.828525;False;
tumbuh sehat;2025-11-09 11:00;2;0;4.526361;1.0;9.052721;False;
komitmen nyata;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 11:00;3;168;-0.603538;1.0;-1.810615;False;
gizi imbang;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
raih prestasi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
indonesia tumbuh;2025-11-09 11:00;2;0;4.526361;1.5;13.579082;True;LOC
gemilang bawa;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
bawa bangsa;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gratis komitmen;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
cerdas saing;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
muda raih;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
imbang generasi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
indonesia emas;2025-11-09 11:00;1;1;3.833213;1.5;5.74982;True;LOC
sehat cerdas;2025-11-09 11:00;2;2;3.427748;1.0;6.855496;False;
saing gizi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
nyata anak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
generasi muda;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
cerdas tingkat;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
strategis sektor;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
program buka;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
nyata perintah;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
buka peluang;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
langkah nyata;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gizi program;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
ekonomi strategis;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
hadir langkah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
peluang ekonomi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gratis mbg;2025-11-09 11:00;1;51;0.575117;1.0;0.575117;False;
mbg hadir;2025-11-09 11:00;1;22;1.390866;1.0;1.390866;False;
kualitas gizi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
pangan terna;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
perintah anak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
sektor pangan;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tingkat kualitas;2025-11-09 11:00;1;1;3.833213;1.0;3.833213;False;
perintah alokasi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
alokasi mbg;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
miliar gulden;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
uang an;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
utang merdeka;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
ngelunasin utang;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
an triliun;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg triliun;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
pakai uang;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
triliun banding;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
triliun hari;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
hari mbg;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg udah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
banding perintah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
udah ngelunasin;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gulden pakai;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
paud tk;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
bagi tugas;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
cegah stunting;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
khusus paud;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
pantau salah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
menu khusus;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
posyandu cegah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
salah dapur;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tugas pantau;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg menu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tk posyandu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
dapur mbg;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
anggar mbg;2025-11-09 11:00;1;3;3.140066;1.0;3.140066;False;
nomor didik;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
nomor mending;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
hapus mbg;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
didik nomor;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
alokasiin dana;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mending hapus;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
dijadiin nomor;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
hemat anggar;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg alokasiin;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg dijadiin;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
dana didik;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tuh mbg;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
opening jobs;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
keluar opening;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg keluar;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gue liat;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
biar efisien;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
butuh fasilitas;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
sekolah kalo;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tuju bagus;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gratis indonesia;2025-11-09 11:00;1;1;3.833213;1.5;5.74982;True;LOC
kalo siswa;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
siswa duduk;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gimana lu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
lantai antri;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
anak sekolah;2025-11-09 11:00;1;3;3.140066;1.0;3.140066;False;
antri butuh;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
liat program;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
efisien nyaman;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
indonesia tuju;2025-11-09 11:00;1;0;4.526361;1.5;6.789541;True;LOC
nyaman gimana;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
fasilitas biar;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
nutrisi anak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
bagus nutrisi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
duduk lantai;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
dipake didik;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
stop ege;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
ege dipake;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
didik elaaah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
lu stop;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg lu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
ortu aspirasi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tempat anak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
provokasi batalin;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
dr tuju;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
anak makan;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
batalin progam;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
manfaat dr;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
rasa jangka;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
anak gw;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
tuju rasa;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
makan ortu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
saran tempat;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
progam manfaat;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
jangka spt;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
gw menu;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
menu banyak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
aspirasi sekolah;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
sppg lgs;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg tempat;2025-11-09 11:00;1;2;3.427748;1.0;3.427748;False;
spt mbg;2025-11-09 11:00;1;1;3.833213;1.0;3.833213;False;
tempat provokasi;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
banyak anak;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
kritik saran;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
sekolah sppg;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
mbg sehat;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
sehat irit;2025-11-09 11:00;1;0;4.526361;1.0;4.526361;False;
isi mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg nasi;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
racun makan;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
i k;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
k menu;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
siswa racun;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
syarat gizi;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
proyek mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
murid siswa;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg t;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
hapus proyek;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
hasil koruptor;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg penuh;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
amp hapus;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
koruptor murid;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
stop amp;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
makan mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg hasil;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
a i;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
menu mbg;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
t a;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
penuh syarat;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
hadap mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg sampe;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
paksa makan;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
sekolah racun;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
beli ngga;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
trauma paksa;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
bayang anak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
racun donat;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
donat beli;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
anak sekolah;2025-11-09 12:00;1;4;2.916923;1.0;2.916923;False;
sender trauma;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
trauma racun;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ngga bayang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
sampe masuk;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg hari;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
hari trauma;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
rs hadap;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
masuk rs;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
racun mbg;2025-11-09 12:00;3;1;3.833213;1.0;11.49964;False;
badan gizi;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
nasional bgn;2025-11-09 12:00;1;0;4.526361;1.5;6.789541;True;LOC
terima manfaat;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
program makan;2025-11-09 12:00;2;38;0.862799;1.0;1.725598;False;
mbg laman;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
jaga mutu;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
manfaat program;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
makan terima;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
gizi nasional;2025-11-09 12:00;1;0;4.526361;1.5;6.789541;True;LOC
upaya jaga;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
bgn upaya;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mutu makan;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 12:00;2;171;-0.621134;1.0;-1.242268;False;
gratis mbg;2025-11-09 12:00;1;52;0.556069;1.0;0.556069;False;
makan gizi;2025-11-09 12:00;3;171;-0.621134;1.0;-1.863402;False;
mbg bantu;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
dokter endokrin;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
endokrin nilai;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
bantu kurang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
nilai program;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
kurang anak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
program mbg;2025-11-09 12:00;1;7;2.446919;1.0;2.446919;False;
jajan manis;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
anak jajan;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
bilang rest;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
gov mmg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
in peace;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
peace fasis;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
tinggal anggap;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
anak orang;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
hny krn;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
blm tinggal;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ck bahan;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
neraka rest;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
statistik sj;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ribu anak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
sepele nyawa;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ngarepin orang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
kayak si;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg hny;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
bakar neraka;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
anggap statistik;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
dr gov;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
nyawa nyawa;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mmg blm;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
lawak bilang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
krn dr;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
nyawa ribu;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
si ck;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
biadab lawak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
orang sepele;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
sj biadab;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
fasis ras;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
bahan bakar;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
rest in;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ras kayak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
orang racun;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
lupa mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
jgn lupa;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
dana didik;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
masuk mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
didik masuk;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
tri dana;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
trs klo;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
biaya segitu;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
biaya orang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
gizi trs;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
rb biaya;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
orang rb;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
beda orang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
anak buang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
buang anggar;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
mbg biaya;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ngadain mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
tua wali;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
rb beda;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
gizi uang;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
rb anak;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
klo casenya;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
casenya desa;2025-11-09 12:00;1;0;4.526361;1.5;6.789541;True;LOC
desa uang;2025-11-09 12:00;1;0;4.526361;1.5;6.789541;True;LOC
uang rb;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
segitu gizi;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
murid makan;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
orang tua;2025-11-09 12:00;1;1;3.833213;1.0;3.833213;False;
wali murid;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
s all;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
cw belatung;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
all about;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
belatung ulat;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
it s;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
ulat mbg;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg it;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
about time;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
duit jawab;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
mbg wwkwkwk;2025-11-09 12:00;1;0;4.526361;1.0;4.526361;False;
